ID,Key,Stringdeep,Stringchat
1834454129479686,WORLDEVENT223_DECISION2,同意帮助老妇人。,同意并帮助老奶奶。
1834454133673984,WORLDEVENT223_DECISION2RESULT0_PAGE1,"""真是贴心！希望你们别后悔。""老妇人说着露出顽皮笑容。众人突然有种摊上麻烦事的预感。",“你们真是太贴心了！我希望你们不会后悔。”老奶奶说道，并给了冒险者们一个顽皮的微笑。队伍突然有种感觉，他们可能陷入了一些相当麻烦的事情中。
1834454133673985,WORLDEVENT223_DECISION2CONDRESULT1_PAGE1,"全队都同意帮忙——除了{CHARACTER1}。{CHARACTER1}认为帮助老妇毫无益处，纯属浪费时间。{GENDER1:cond:=1?他|=0?她}怀疑对方只想找免费劳力，而{CHARACTER1}从不白干活。  
经过激烈争论，{CHARACTER1}最终不情不愿地服从多数决定。整个过程里老妇人始终坐在长凳上，听着争吵，笑而不语。  

她突然咯咯笑起来：""既然都同意了，但愿你们之后别后悔。""","队伍同意帮助老奶奶。除了{CHARACTER1}以外。{CHARACTER1}认为帮助这位女士没有任何好处，这只会浪费他们的时间。{GENDER1:cond:=1?他|=0?她}怀疑这位女士只是想要免费的劳动力，而{CHARACTER1}可不想白干活。  
队伍之间争论不休，但最终{CHARACTER1}别无选择，只能屈从于队伍的意愿，勉强同意帮助。与此同时，老奶奶只是坐在那里，静静地听着，微笑着。  

她开始轻声笑了起来。“既然你们都同意了，我希望你们以后不会开始后悔。”"
1834454133673986,WORLDEVENT224_PAGE1,"""头桩活儿是劈柴。存货不多了。要多少？...""老妇人指向能塞进两头巨魔的小木屋，""把这储物间填满如何？""","""我希望你们做的第一件事就是为我劈一些柴火。我剩下的可不多了。你问我需要多少？……那就足够填满我的储藏室吧？""老妇人说道，并指向一间小房子，里面大概能容纳两个完整的巨魔。"
1834454133673987,WORLDEVENT224_DECISION1,小队砍柴去。,队伍开始劈柴。
1834454133673988,WORLDEVENT224_DECISION1RESULT0_PAGE1,冒险者们开始伐木劈柴。虽是体力活，但对身经百战的他们来说易如反掌。没多久就劈出够用一辈子的柴火。尽管成果斐然，老妇人却面露失望。,冒险者们开始砍伐附近的树木，并用楔子劈开木材。这是一项艰苦的工作，但没有一个冒险者对这种体力劳动感到困难，不久他们就劈出了足够一辈子用的柴火。尽管队伍的工作做得很好，老妇人看起来还是有些失望。
1834454133673989,WORLDEVENT224_DECISION1ALTRESULT0_PAGE1,冒险者们开始伐木劈柴。这活计可不轻松，尤其对某些队员而言。进度断断续续，费尽九牛二虎之力才劈出够用一辈子的柴火——或者说够这老太婆余生所用，有人暗自腹诽。,冒险者们开始砍伐附近的树木，并用楔子劈开木材。这是一项艰苦的工作，并不是每个人都适合。保持节奏很困难，因此他们花了很长时间才终于劈出足够一辈子用的柴火。或者至少是老妇人剩下的那一点点生命，队伍中的一人这样想。
1834454133673990,WORLDEVENT224_DECISION2,小队改变主意，拒绝做杂务。,队伍改变了主意。他们不想做杂务。
1834454133673991,WORLDEVENT224_DECISION2RESULT0_PAGE1,"""想来我这老太婆的烦恼，配不上诸位尊贵冒险者的时间。""老妇人满脸堆笑说着，话里讽刺几乎凝成实质。小队怀着复杂心情离去时，她正心满意足地挥手道别。","""我想，一个像我这样的老人的烦恼根本不值得你们这些高贵的冒险者花时间。""老妇人面带愉快的微笑说道。队伍几乎能在她的声音中品尝到讽刺的味道。  
他们带着复杂的心情离开了老妇人，而老妇人则满意地向队伍挥手告别。"
1834454137868288,WORLDEVENT225_PAGE1,"""大家干得真漂亮！这下子我有好长一阵子不用为柴火发愁啦！不过，希望你们还没打算收工。还有几件事想拜托你们。""

""现在，请帮我检查捕兽夹。我在常有大量小动物出没的区域布置了很多夹子。要是你们能查看是否有收获就帮大忙了。
但千万小心！虽然不想自夸，但我布置的隐蔽陷阱可是相当高明。所以搜索时务必当心。这些陷阱是针对小型动物的，倒不必太担心造成永久性伤害。""","""大家的工作真棒！有了这些，我就不用担心柴火一段时间了！不过，我希望你们还没有完成。还有一些事情我希望你们能帮我做。""

""现在，我希望你们去检查一下我的陷阱。我在一个通常有很多小动物的地方放了很多陷阱。如果你们能检查一下有没有捕到什么，那将是个很大的帮助。  
但要小心！我不想自夸，但我在设置难以发现的陷阱方面相当不错。所以，你们在寻找时要小心。它们是为小型动物准备的，所以你们不必太担心会造成什么严重的伤害。"""
1834454137868289,WORLDEVENT225_PAGE2,"""我倒是想告诉你们陷阱的具体位置，可惜我这记性大不如前啦。所以你们只能自己睁大眼睛找咯！""

冒险小队开始怀疑这个老太太是故意要整他们。","""我想告诉你们陷阱具体放在哪里，但可惜，我的记忆不如从前了。所以，你们只能睁大眼睛！""

队伍开始怀疑老妇人是不是在故意为难他们。"
1834454137868290,WORLDEVENT225_DECISION1,小队前去检查陷阱,队伍去检查陷阱。
1834454137868291,WORLDEVENT225_DECISION1RESULT0_PAGE1,"老妇人说陷阱难以察觉绝非虚言。这些装置被巧妙地布置得与环境融为一体，即便事先知道位置也难保不会误触。所幸{CHARACTER1}的敏锐观察力让小队毫发无伤地辨认出所有陷阱。

收集完困在陷阱里的小动物后，他们回到老妇人处。老太太看着归来的冒险者们，默默叹了口气。","当老妇人说陷阱难以发现时，她并不是在开玩笑。它们被巧妙地布置，完美地融入了环境中。即使你知道陷阱放在哪里，意外触发陷阱也并不奇怪。但多亏了{CHARACTER1}敏锐的眼睛，队伍能够在没有任何伤害的情况下识别出所有陷阱。

在收集到所有被捕的小动物后，他们回到了老妇人面前，她看着冒险者们，默默叹了口气。"
1834454137868292,WORLDEVENT225_DECISION1ALTRESULT0_PAGE1,"老妇人说陷阱难以察觉绝非虚言。这些装置被巧妙地布置得与环境融为一体，即便事先知道位置也难保不会误触。倒霉的是小队对此一无所知，检查过程中接连触发多个陷阱也就不足为奇了。

当众人终于回到老太太面前时，大多已是鼻青脸肿的狼狈模样。这惨状虽令旁人侧目，老太太却暗自窃喜——她不得不使劲抿嘴才藏住咧到耳根的笑容。","当老妇人说陷阱难以发现时，她并不是在开玩笑。它们被巧妙地布置，完美地融入了环境中。即使你知道陷阱放在哪里，意外触发陷阱也并不奇怪。不幸的是，队伍并不知道，结果在检查过程中他们意外触发了几个陷阱。

当他们终于回到老妇人身边时，许多人都满身是伤。对大多数人来说这是个可怜的景象，但对老妇人来说却显得格外愉快，她不得不掩饰自己脸上的大笑容。"
1834454137868293,WORLDEVENT225_DECISION2,拒绝再做杂务！,不再做杂务！
1834454137868294,WORLDEVENT226_PAGE1,"""现在只剩最后一件差事要麻烦各位，这次很简单，""老妇人说道，""我相中某种药草，想请你们帮忙采集。别担心，这次我会明确告诉你们位置，附近绝对没有陷阱。""

""不过嘛——可能路程稍微有点远。""她简短描述了目的地特征后，小队意识到这将是趟长途跋涉。","""现在我只剩下最后一个任务要交给你们，这次是个简单的任务，""老妇人说道。""我发现了一种我很喜欢的草药，希望你们能为我采集一些。不用担心，我可以告诉你们确切的地点，这次附近不会有任何陷阱。""

""不过，可能有点远。""她给了他们一个简短的描述，队伍意识到这将是一次漫长的行军。"
1834454137868295,WORLDEVENT226_DECISION1,完成最后的任务,做最后一个任务。
1834454142062592,WORLDEVENT226_DECISION1RESULT0_PAGE1,小队已经投入太多时间，断没有半途而废的道理，于是朝着药草生长地进发。,队伍已经投入了太多时间，无法将事情留到未完成，所以他们朝着草药应该在的地方出发了。
1834454142062593,WORLDEVENT226_DECISION2,受够了！让老太婆自己干这些破事儿！,够了！老妇人自己可以做她的杂务！
1834454142062594,WORLDEVENT227_PAGE1,"尽管旅途漫长，但出乎小队意料之外的是，整个过程异常平静。  

或许老妇人说这是个简单任务时是认真的？  

经过一段时间跋涉，小队终于抵达目的地，并轻松辨认出老妇人描述的草药——那些植物简直遍地都是。","尽管旅途漫长，但他们的经历却相当平淡。这与小组的预期截然相反。  

也许老妇人说这是一项简单的任务时是认真的？  

过了一会儿，小组终于到达了目的地，并轻松识别出老妇人描述的草药。它们几乎散落在各处。"
1834454142062595,WORLDEVENT227_DECISION1,队伍开始采集药草。,小队开始收集草药。
1834454142062596,WORLDEVENT227_DECISION1RESULT0_PAGE1,"他们要采集的草药是深植地底的植物。众人认为必须将其连根拔起才能收集。  
但当每个人开始拔第一株草药时，突然听到了有生以来最刺耳的尖叫声。他们立刻捂住耳朵，但这几乎毫无作用。  

{CHARACTER1}猛然意识到他们在采集什么：曼德拉草。这种植物被拔出地面时会发出尖叫。幸运的是{GENDER1:cond:=1?他|=0?她}知道这些尖叫本身无害，只是实在恼人。好在{CHARACTER1}清楚如何让它们安静下来。","他们要收集的草药是一种深深扎根于土壤中的植物。看到它们时，他们必须将其拔出土壤才能收集。  
但当他们每个人开始拔出第一株草药时，突然听到了他们听过的最高音调的尖叫声。他们立刻捂住耳朵，但这几乎没有任何效果。  

{CHARACTER1} 立刻意识到他们要收集的草药是：曼德拉草。这是一种如果被拔出土壤就会尖叫的草药。幸运的是，{GENDER1:cond:=1?他|=0?她} 知道尖叫声本身是完全无害的。然而，它们仍然令人烦恼。好在 {CHARACTER1} 知道如何让它们停止。"
1834454142062597,WORLDEVENT227_DECISION1RESULT0_PAGE2,"{GENDER1:cond:=1?他|=0?她}将匕首刺入其中一株曼德拉草酷似人脸的部位。随着最后一声尖叫，它终于安静了。其他人立即效仿，令人欣慰的是所有曼德拉草都归于沉寂。  

带着采集好的药草返回老妇人处时，她惊讶表示居然没在十里外就听见冒险者的动静。","{GENDER1:cond:=1?他|=0?她} 刺了一株曼德拉草，正好刺中了那部分奇怪地像人脸的地方。它发出最后一声尖叫，然后终于安静下来。其他小组成员立即对他们的曼德拉草做了同样的事情，令他们松了一口气，周围又恢复了宁静。  

收集完曼德拉草后，他们回到了老妇人那里，老妇人惊讶地发现自己没有听到十英里外的冒险者们的声音。"
1834454142062598,WORLDEVENT227_DECISION1ALTRESULT0_PAGE1,"他们要采集的草药是深植地底的植物。众人认为必须将其连根拔起才能收集。  
但当每个人开始拔第一株草药时，突然听到了有生以来最刺耳的尖叫声。他们立刻捂住耳朵，但这几乎毫无作用。  

尖叫声似乎源自这些诡异植物。他们将所有曼德拉草装进袋子并扎紧袋口，但不幸的是尖叫声依然萦绕耳畔。虽然勉强能忍受，但要带着这袋尖叫植物长途跋涉实在折磨人。不过既然承诺在先，小队还是带着这袋尖叫不休的战利品返回老妇人处——至少除了恼人之外，尖叫声并无其他危害。","他们要收集的草药是一种深深扎根于土壤中的植物。看到它们时，他们必须将其拔出土壤才能收集。  
但当他们每个人开始拔出第一株草药时，突然听到了他们听过的最高音调的尖叫声。他们立刻捂住耳朵，但这几乎没有任何效果。  

尖叫声似乎来自那些奇怪的植物。他们把收集到的所有曼德拉草放进一个袋子里并完全封住，但不幸的是小组仍然能听到尖叫声。至少现在稍微能忍受，但一路上背着这些尖叫的植物真是个麻烦。然而，小组已经下定决心，背着装满尖叫植物的袋子回到老妇人那里。至少这些尖叫声似乎没有其他影响，只是令人烦恼。"
1834454146256896,WORLDEVENT227_DECISION1ALTRESULT0_PAGE2,"经过漫长跋涉，身心俱疲的众人终于回到小屋。等候多时的老妇人开口道：  
""希望没给你们添太多麻烦。它们确实是敏感型植物——我是不是忘记说了？""  

她趁人不备从袋中抽出一株植物，霎时间尖叫声再度响彻云霄。就在众人要抗议时，老妇人突然掏出匕首，利落地刺入植物那张诡异人脸。尖叫声戛然而止，她如法炮制处理了剩余所有植株。","经过长途跋涉，他们终于回到了房子，身心俱疲。等候他们的是老妇人。  
“我希望这不是太麻烦。它们真的是敏感的植物。我是不是忘了提这一点？”  

在任何人能阻止她之前，她从袋子里抽出一株植物。现在小组又不得不听到尖叫声的全音量，正准备抱怨时，老妇人抽出了一把匕首。她迅速一刺，刺中了那株看起来奇怪像脸的植物，植物终于停止了尖叫。她对所有剩下的植物也做了同样的事情。"
1834454146256897,WORLDEVENT227_DECISION1ALTRESULT0_PAGE3,"""往这些丑东西脸上捅一刀就不会叫了。这个我也忘记说了吗？真是抱歉啊亲爱的们！""她露出歉意的表情，却丝毫未能平息冒险者们无声的怒火。",“这些东西如果你刺它们丑陋的脸就会停止尖叫。我是不是也忘了提这一点？抱歉，我的亲爱的！”她露出一个歉意的表情，但这并没有缓解小队内心的愤怒。
1834454146256898,WORLDEVENT228_PAGE1,"""好吧，看来没什么能让你们做的了。""老妇人沉默片刻，""冒险者真是变了啊。""她露出苦涩笑容，默默走进里屋取出一件古老武器。""拿着吧，我用不上了——反正也从没用好过。""  

""现在请离开吧，我其实不喜欢有人作伴。""  
小队最终离开了这位始终未透露姓名的老妇人。","“好吧，我想我没有其他事情让你们做了。”老妇人沉默了一会儿。“我想冒险者们真的变了。”她悲伤地微笑。她没有说话，走进一个房间，拿出一件旧武器。“这是给你的。我不再需要它了。反正我也从来没用好过。”  

“现在请离开。我其实不喜欢有公司。”  
就这样，小队终于离开了老妇人，最终她甚至没有告诉他们自己的名字。"
1834454146256899,WORLDEVENT229_PAGE1,冒险队伍发现了一群旅行者的遗骸。看来这群不幸的人决定在这座古老要塞中过夜，却不知此地早已被亡魂所盘踞。,小队发现了一群旅行者的遗骸。看来这群不幸的人决定在这座古老的堡垒过夜，却不知道这个地方被亡者所困扰。
1834454146256900,WORLDEVENT229_DECISION1,无视尸体继续旅程,忽视尸体，继续旅程。
1834454146256901,WORLDEVENT229_DECISION1RESULT0_PAGE1,队伍无视了这些旅行者的尸体继续前进。在这片亡者未必安息的土地上，没人知道触碰遗骸会招致什么后果。,小队忽视了旅行者的尸体，继续前进。没有人知道如果他们与遗骸互动会发生什么，尤其是在这个地方，死者并不一定会保持安息。
1834454146256902,WORLDEVENT229_DECISION2,搜刮遗体寻找值钱物品,从遗骸中搜寻任何有价值的东西。
1834454146256903,WORLDEVENT229_DECISION2RESULT0_PAGE1,"队伍开始翻检这些亡者的遗物，试图寻找有价值的物品或是旅途中有用的物件。作为冒险者，他们向来不忌讳从死者身上取物——这既非首次，也绝不会是最后一次。反正死人也不会介意，对吧？  

显然这些亡者并不这么想，只见他们突然又""活""了过来，似乎对眼前的情形颇为恼怒，立即对队伍发起了攻击。","小队开始筛查死者的遗骸，寻找任何有价值的东西，或者至少对他们的旅程有用的东西。作为冒险者，他们对从死者身上偷东西没有任何问题。这不是第一次，也肯定不会是最后一次。毕竟，死者不会介意，对吧？  

好吧，显然这些死者并不这样想，因为他们突然开始复活，似乎对发生的事情感到恼怒。他们立即开始攻击小组。"
1834454146256904,WORLDEVENT229_DECISION3,连人带物焚烧尸体,烧掉尸体及其随身物品。
1834454150451200,WORLDEVENT229_DECISION3RESULT0_PAGE1,队伍认为至少能为这些不幸的灵魂做的，就是将他们焚烧而不进一步亵渎遗体。完成仪式后，众人心中稍感宽慰。,小队决定，至少他们能为这些不幸的灵魂做的就是在不亵渎他们的情况下将他们火化。这样做后，他们对自己感觉好了一些。
1834454150451201,WORLDEVENT230_PAGE1,"当队伍继续前行时，他们又发现了一具毫无生气的尸体。在这片区域这本不稀奇，但诡异的是尸体正散发着令人不安的脉动紫光。这异象让队伍对尸体保持警惕，他们紧盯着尸体等待变故发生。  

然而令人失望的是，最终什么异常都没发生。众人困惑不已，不知该如何解读这诡异状况——难道这不过是无害的怪象？","当队伍继续他们的旅程时，他们偶然发现了又一具无生命的尸体。这种情况在这个地区并不罕见，但让人感到奇怪的是，尸体散发出诡异的脉动紫光。这个景象让队伍对尸体产生了警惕，他们注视着尸体，期待着什么事情的发生。

然而，让他们失望的是，什么异常的事情都没有发生。他们感到困惑，不确定该如何解读自己所处的这个奇怪情况。也许这只是一个无害的现象？"
1834454150451202,WORLDEVENT230_DECISION1,置之不理,不去碰它。
1834454150451203,WORLDEVENT230_DECISION1RESULT0_PAGE1,"经过慎重考虑，队伍最终决定远离这诡异场景。尽管尸体散发着令人不安的紫光，但它看似无害且未对队伍构成直接威胁。  

无论这脉动光芒的成因是什么，队伍都不愿深究。","在仔细考虑了他们的选择后，队伍最终决定将这个奇怪的场景抛在身后。尽管尸体散发着令人不安的光芒，但它似乎是无生命的，对他们没有立即的威胁。

无论脉动光芒的原因是什么，队伍并不急于去探究。"
1834454150451204,WORLDEVENT230_DECISION2,让冒险者上前查看尸体,让一个冒险者仔细查看尸体。
1834454150451205,WORLDEVENT230_DECISION2RESULT0_PAGE1,"这离奇现象让队伍无法视而不见。其中一名成员{CHARACTER1}主动上前调查发光尸体，其他人在旁警戒并守护着{GENDER1:cond:=1?他|=0?她}。  

{CHARACTER1}谨慎地接近尸体，始终保持戒备。当{GENDER1:cond:=1?他|=0?她}逐渐靠近时，一阵不安感突然涌上{GENDER1:cond:=1?他的|=0?她的}心头，{GENDER1:cond:=1?他|=0?她}开始质疑这个决定的合理性。但未等{GENDER1:cond:=1?他|=0?她}细想，尸体周围的紫光骤然增强，将{GENDER1:cond:=1?他|=0?她}完全吞没，刺目的强光令其他队员暂时失明。","这个奇怪的现象对队伍来说实在太过于引人注目。一个成员，{CHARACTER1}，主动出击，决定调查那具发光的尸体，而其他人则站在一旁警戒，保护着{GENDER1:cond:=1?他|=0?她}。

{CHARACTER1}小心翼翼地靠近尸体，保持警惕，观察任何危险的迹象。当{GENDER1:cond:=1?他|=0?她}越靠越近，一种不安的感觉涌上心头，{GENDER1:cond:=1?他|=0?她}开始质疑这个想法的合理性。但在{GENDER1:cond:=1?他|=0?她}还没完成这个想法时，尸体周围的紫光突然增强，笼罩住了{GENDER1:cond:=1?他|=0?她}，并暂时使其他队员失明。"
1834454154645504,WORLDEVENT230_DECISION2RESULT0_PAGE2,"当强光终于消散后，队伍恢复视觉发现{CHARACTER1}倒在地上。众人急忙冲向{GENDER1:cond:=1?他|=0?她}，庆幸地发现{GENDER1:cond:=1?他|=0?她}似乎毫发无伤且能自行起身。  

既然无人受伤，队伍便将这诡异遭遇当作茶余饭后的怪谈继续旅程。然而尽管结果看似无害，某种不安感始终萦绕在众人心头——他们忍不住怀疑是否真有什么事情发生了，只是尚未察觉。","当刺眼的光芒终于消散后，队伍恢复了意识，发现{CHARACTER1}躺在地上。他们急忙跑去查看{GENDER1:cond:=1?他|=0?她}，松了一口气，发现{GENDER1:cond:=1?他|=0?她}似乎没有受伤，并能毫无困难地站起来。

没有任何人受到身体上的伤害，队伍决定继续他们的旅程，把这次奇怪的遭遇当作一个疯狂的故事讲给别人。然而，尽管结果无害，队伍中仍然弥漫着一丝不安。他们忍不住想，是否真的发生了什么，而他们却没有察觉到。"
1834454154645505,WORLDEVENT231_PAGE1,队伍偶然发现了一个暗门。看到暗门上的锁至今仍完好无损，众人不禁好奇下方是否藏有价值连城的宝物。,队伍偶然发现了一个看似是陷阱门的地方。由于这个陷阱门似乎被一个至今仍然完好的锁锁住，队伍开始怀疑下面是否隐藏着什么有价值的东西。
1834454154645506,WORLDEVENT231_DECISION1,忽略暗门继续前进。,忽略这个陷阱门，继续前进。
1834454154645507,WORLDEVENT231_DECISION1RESULT0_PAGE1,队伍选择忽略暗门继续前行。无论下方埋藏着什么，此刻都早已湮灭在时光长河之中。,队伍忽略了这个陷阱门，继续前进。无论下面有什么东西，可能早已被时间遗忘。
1834454154645508,WORLDEVENT231_DECISION2,尝试用蛮力破开。,尝试强行打开它。
1834454154645509,WORLDEVENT231_DECISION2RESULT0_PAGE1,{CHARACTER1}凭借蛮力硬生生砸开了门锁。当力量足够强大时，技巧又算得了什么？,{CHARACTER1}凭借纯粹的力量成功打开了锁。谁还需要技巧呢，光靠蛮力就够了？
1834454154645510,WORLDEVENT231_DECISION2RESULT0_PAGE2,当队伍顺着暗门向下探索时，他们发现了一个类似军械库的房间。可惜岁月无情，房内绝大多数武器盔甲早已腐朽不堪。尽管如此，众人仍开始仔细搜寻可能尚存使用价值的物品。,当队伍通过陷阱门下到下面时，他们发现了一个看似是武器库的地方。不幸的是，房间内的大多数武器和盔甲都已经因时间的流逝而完全失去了效用。尽管如此，队伍还是开始在房间里搜寻任何可能仍然有用的物品。
1834454154645511,WORLDEVENT231_DECISION2ALTRESULT0_PAGE1,"{CHARACTER1}使出浑身解数想要砸开门锁，但锁头的坚固程度远超{GENDER1:cond:=1?他|=0?她}的预期。经过数次尝试后，{GENDER1:cond:=1?他|=0?她}只能无奈放弃。除了在{GENDER1:cond:=1?他的|=0?她的}身上新增几处淤青作为纪念外，这次尝试一无所获。  

暗门后的秘密，看来还要继续尘封一段时间。","{CHARACTER1}竭尽全力想要打破锁，但无济于事。锁的坚固程度超出了{GENDER1:cond:=1?他|=0?她}最初的预期，经过几次尝试后，{GENDER1:cond:=1?他|=0?她}不得不无奈地放弃。尽管{GENDER1:cond:=1?他|=0?她}尽了最大努力，{GENDER1:cond:=1?他|=0?她}只得到了几处新的淤伤作为纪念。

此时，看来隐藏在陷阱门后的秘密暂时仍将是个谜。"
1834454154645512,WORLDEVENT231_DECISION3,尝试撬锁。,尝试撬锁。
1834454154645513,WORLDEVENT231_DECISION3RESULT0_PAGE1,经过短暂尝试，{CHARACTER1}终于成功撬开了门锁。,不久后，{CHARACTER1}成功地得意洋洋地撬开了锁。
1834454158839808,WORLDEVENT231_DECISION3RESULT0_PAGE2,当队伍顺着暗门向下探索时，他们发现了一个类似军械库的房间。可惜岁月无情，房内绝大多数武器盔甲早已腐朽不堪。尽管如此，众人仍开始仔细搜寻可能尚存使用价值的物品。,当队伍通过陷阱门下到下面时，他们发现了一个看似是武器库的地方。不幸的是，房间内的大多数武器和盔甲都已经因时间的流逝而完全失去了效用。尽管如此，队伍还是开始在房间里搜寻任何可能仍然有用的物品。
1834454158839809,WORLDEVENT231_DECISION3ALTRESULT0_PAGE1,"{CHARACTER1}调动了{GENDER1:cond:=1?他的|=0?她的}全部技巧与决心来撬锁，但机关构造的复杂程度远超预期。即便折损了数根撬锁工具，{GENDER1:cond:=1?他|=0?她}依然毫无进展，最终只能懊恼地放弃尝试。  

随着锁头依旧牢牢紧闭，暗门后的秘密暂时仍将保持神秘。","{CHARACTER1}倾尽全力想要撬开锁，但这个机制比{GENDER1:cond:=1?他|=0?她}预想的要复杂得多。尽管{GENDER1:cond:=1?他|=0?她}尽了最大努力，并且几根撬锁器也折断了，但{GENDER1:cond:=1?他|=0?她}仍然无法取得任何进展，最终沮丧地放弃了。

锁依然牢牢锁住，看来隐藏在陷阱门后的秘密暂时仍将是个谜。"
1834454158839810,WORLDEVENT232_PAGE1,队伍面前矗立着一尊无名男子的雕像。从雕像双眼镶嵌的两颗硕大红宝石来看，此人显然地位非凡。令人费解的是，这两颗明摆着等人来取的宝石，竟在漫长岁月中始终安然无恙。,在队伍面前矗立着一尊不知名男子的雕像。无论这个男人是谁，他似乎很重要，因为他的双眼镶嵌着队伍见过的最大两颗红宝石。奇怪的是，经过这么长时间，这些红宝石依然安然无恙，显然是在呼唤着人们去拿取。
1834454158839811,WORLDEVENT232_DECISION1,拿走红宝石。,拿走红宝石。
1834454158839812,WORLDEVENT232_DECISION1RESULT0_PAGE1,"队伍决定带走红宝石——面对这等尺寸的珍宝，谁能不动心？确认周围没有陷阱后，众人将宝石收入行囊。  
但诡异的是，就在他们得手瞬间，一阵寒意窜上脊梁。所有人都感到不适与迟钝，却说不出问题所在，只能寄望这种状态会逐渐消退。",队伍决定拿走红宝石。毕竟，看到那种大小的宝石，谁能拒绝呢。在确保没有任何陷阱守护着红宝石后，队伍将红宝石拿走，放进了他们的背包中。奇怪的是，在他们这样做后，一阵寒意袭遍全身。他们感到不适和迟缓。有什么地方不对劲，但他们无法判断是什么。现在，他们唯一能希望的就是这种感觉最终会消失。
1834454158839813,WORLDEVENT232_DECISION1CONDRESULT1_PAGE1,"不等旁人开口，{CHARACTER1}已攀上雕像摘取了红宝石。{GENDER1:cond:=1?他|=0?她}绝不会放过这个机会，当机立断要将宝石据为己有。  
就在宝石离巢的刹那，异变陡生。原本保存完好的雕像突然从腰部断裂，仍在上半截雕像处的{CHARACTER1}随着残躯轰然坠落。","在任何人能够说话之前，{CHARACTER1}已经开始爬上雕像，从雕像的眼睛里取下了红宝石。{CHARACTER1}绝对不想错过这个机会，决定独自将这些红宝石带走。  
当红宝石从眼窝中取出时，奇怪的事情发生了。雕像，尽管年岁已久，似乎仍然保持良好状态，却开始在中间崩溃。{CHARACTER1}仍然在雕像的上半部分，随着上半部分的崩溃而一同跌落。"
1834454158839814,WORLDEVENT232_DECISION1CONDRESULT1_PAGE2,"{CHARACTER1}脸朝下摔在地上，鼻血直流。除此之外{GENDER1:cond:=1?他|=0?她}倒是毫发无损。队友们虽对{GENDER1:cond:=1?他|=0?她}的独断行为颇有微词，但见无其他异状也松了口气。{CHARACTER1}只是大笑着表示，用鼻血换红宝石实在划算。  

若{GENDER1:cond:=1?他|=0?她}知晓真正的代价......","{CHARACTER1}摔在了{GENDER1:cond:=1?他|=0?她}的脸上，鼻子流血。除此之外，{GENDER1:cond:=1?他|=0?她}还好。其他队员对{CHARACTER1}擅自行动感到有些不满，但也松了一口气，发现似乎没有其他事情发生。{CHARACTER1}只是笑着说，流鼻血的代价是值得的。

如果{GENDER1:cond:=1?他|=0?她}知道真正的代价是什么就好了……"
1834454158839815,WORLDEVENT232_DECISION2,{DECISIONCHARACTER1}认出了雕像人物。,{DECISIONCHARACTER1}认出了雕像上的人。
1834454163034112,WORLDEVENT232_DECISION2RESULT0_PAGE1,"{CHARACTER1}辨认出雕像原型是古代帝国的某位帝王。这位曾统治整个大陆的君主，当年被奉若神明。  
在古帝国眼中，盗窃此等雕像无异于渎神之举。正因如此，红宝石能留存至今绝非偶然——取走它们必将招致某种后果。","{CHARACTER1}认出了雕像所描绘的人。这是一位古代帝国的皇帝雕像。一位曾经统治整个大陆并被尊敬如神的人。  
从这个雕像上偷东西在古老帝国的眼中可能被视为亵渎。知道这一点，红宝石仍然留在原处很可能并非巧合。很可能在他们试图拿走红宝石时会有某种后果。"
1834454163034113,WORLDEVENT232_DECISION3,{DECISIONCHARACTER1}想起跟随玛吉卡学习时见过这尊雕像。,{DECISIONCHARACTER1}记得在与Majika的学习中见过这个雕像。
1834454163034114,WORLDEVENT232_DECISION3RESULT0_PAGE1,"{CHARACTER1}根据跟随玛吉卡学习的知识认出了雕像。这尊雕像描绘的是古代帝国末代帝王——那个被奉若神明，甚至在某些方面超越神明的男人。{GENDER1:cond:=1?他|=0?她}提到这类雕像通常附有诅咒，用以惩罚亵渎者。  
不过考虑到遗迹年代，即便诅咒尚存也应衰弱许多。即便中招，效果大概也只会持续到他们完成冒险为止。","{CHARACTER1}在与{GENDER1:cond:=1?他|=0?她}的Majika学习中认出了这个雕像。这个雕像描绘的是古代帝国的一位最新皇帝。一个曾被尊敬如神的人，有时甚至比神还要受人崇拜。{CHARACTER1}提到这些雕像通常会施加诅咒，以惩罚任何试图亵渎雕像的人。  
然而，考虑到这些遗迹的年代，这些诅咒现在应该会弱得多。如果他们真的遭遇到诅咒，可能也只会持续到他们完成任务为止。"
1834454163034115,WORLDEVENT232_DECISION3CONDRESULT1_PAGE1,"不等旁人开口，{CHARACTER1}已攀上雕像摘取了红宝石。{GENDER1:cond:=1?他|=0?她}绝不会放过这个机会，当机立断要将宝石据为己有。  
就在宝石离巢的刹那，异变陡生。原本保存完好的雕像突然从腰部断裂，仍在上半截雕像处的{CHARACTER1}随着残躯轰然坠落。","在任何人能够说话之前，{CHARACTER1}已经开始爬上雕像，从雕像的眼睛里取下了红宝石。{CHARACTER1}绝对不想错过这个机会，决定独自将这些红宝石带走。  
当红宝石从眼窝中取出时，奇怪的事情发生了。雕像，尽管年岁已久，似乎仍然保持良好状态，却开始在中间崩溃。{CHARACTER1}仍然在雕像的上半部分，随着上半部分的崩溃而一同跌落。"
